g,x,mean_w,p_prime
390,0.985345688233295550903618727673660409152092742983950571165268,1.04926728441166477754518093638368302045760463714919752855827,0.985689727429215137105594960852239725424374530277166305283281
391,0.985689727429215137105594960852239725424374530277166305283281,1.04928448637146075685527974804261198627121872651385831526416,0.986025801412318447122528953508217756603421949691420696124746
392,0.986025801412318447122528953508217756603421949691420696124746,1.04930129007061592235612644767541088783017109748457103480624,0.986354089400046602336373980864151515200451156095739793072965
393,0.986354089400046602336373980864151515200451156095739793072965,1.04931770447000233011681869904320757576002255780478698965365,0.986674766818966399571633716885019515223234517509905039190268
394,0.986674766818966399571633716885019515223234517509905039190268,1.04933373834094831997858168584425097576116172587549525195952,0.986988005373615653478118520742798710213929088181668962371954
395,0.986988005373615653478118520742798710213929088181668962371954,1.04934940026868078267390592603713993551069645440908344811859,0.987293973114649740535463067406966192086876119509503322281398
396,0.987293973114649740535463067406966192086876119509503322281398,1.04936469865573248702677315337034830960434380597547516611406,0.987592834506266234835162839115949037965442592714017167619199
397,0.987592834506266234835162839115949037965442592714017167619199,1.04937964172531331174175814195579745189827212963570085838096,0.987884750492886649107614898696031457510252019136407227931555
398,0.987884750492886649107614898696031457510252019136407227931555,1.04939423752464433245538074493480157287551260095682036139657,0.988169878565076312455192451995237329658715743663991300850475
399,0.988169878565076312455192451995237329658715743663991300850475,1.04940849392825381562275962259976186648293578718319956504253,0.988448372824685332798149645422417180784255293623183443052770
400,0.988448372824685332798149645422417180784255293623183443052770,1.04942241864123426663990748227112085903921276468115917215264,0.988720384049195410925767926800841661155976388606415121141874
401,0.988720384049195410925767926800841661155976388606415121141874,1.04943601920245977054628839634004208305779881943032075605709,0.988986059755258997972817989469039291606737287511914354738125
402,0.988986059755258997972817989469039291606737287511914354738125,1.04944930298776294989864089947345196458033686437559571773691,0.989245544261418922725744466645547231933030919176677288627967
403,0.989245544261418922725744466645547231933030919176677288627967,1.04946227721307094613628722333227736159665154595883386443140,0.989498978749998162929329047859312146354501603409176542652786
404,0.989498978749998162929329047859312146354501603409176542652786,1.04947494893749990814646645239296560731772508017045882713264,0.989746501328150899147731851852507972806030313920537228710773
405,0.989746501328150899147731851852507972806030313920537228710773,1.04948732506640754495738659259262539864030151569602686143553,0.989988247088067374077057688125574271543462458890893315536914
406,0.989988247088067374077057688125574271543462458890893315536914,1.04949941235440336870385288440627871357717312294454466577685,0.990224348166326387761213006178755205343428144196953265769725
407,0.990224348166326387761213006178755205343428144196953265769725,1.04951121740831631938806065030893776026717140720984766328848,0.990454933802390493087792995165516346821930361077026675303539
408,0.990454933802390493087792995165516346821930361077026675303539,1.04952274669011952465438964975827581734109651805385133376518,0.990680130396240119302794934623928527480493247582868473511160
409,0.990680130396240119302794934623928527480493247582868473511160,1.04953400651981200596513974673119642637402466237914342367555,0.990900061565143947056859285667426931152880773058839019673231
410,0.990900061565143947056859285667426931152880773058839019673231,1.04954500307825719735284296428337134655764403865294195098367,0.991114848199563889564819665059701279979924463258751425695601
411,0.991114848199563889564819665059701279979924463258751425695601,1.04955574240997819447824098325298506399899622316293757128478,0.991324608518194003617212169485293456616070115547304904622094
412,0.991324608518194003617212169485293456616070115547304904622094,1.04956623042590970018086060847426467283080350577736524523111,0.991529458122133564129874567687668393735302348478569786654005
413,0.991529458122133564129874567687668393735302348478569786654005,1.04957647290610667820649372838438341968676511742392848933270,0.991729510048195389269964139885378364223188333756876412646081
414,0.991729510048195389269964139885378364223188333756876412646081,1.04958647550240976946349820699426891821115941668784382063231,0.991924874821351302480260073739824279481105086097845499042812
415,0.991924874821351302480260073739824279481105086097845499042812,1.04959624374106756512401300368699121397405525430489227495214,0.992115660506317365378981160805414719641786430475586176676096
416,0.992115660506317365378981160805414719641786430475586176676096,1.04960578302531586826894905804027073598208932152377930883380,0.992301972758282213895366013444586906884774887888500736226371
417,0.992301972758282213895366013444586906884774887888500736226371,1.04961509863791411069476830067222934534423874439442503681132,0.992483914872782481384653895005069234072767965205045601661648
418,0.992483914872782481384653895005069234072767965205045601661648,1.04962419574363912406923269475025346170363839826025228008309,0.992661587834729899041137680841636640213629528881672228656480
419,0.992661587834729899041137680841636640213629528881672228656480,1.04963307939173649495205688404208183201068147644408361143282,0.992835090366595227806166612474889208296386973521197379520972
420,0.992835090366595227806166612474889208296386973521197379520972,1.04964175451832976139030833062374446041481934867605986897605,0.993004518975754699182922406638770816783483695988831866217065
421,0.993004518975754699182922406638770816783483695988831866217065,1.04965022594878773495914612033193854083917418479944159331085,0.993169968001005126878904117653848032234192897601556612859772
422,0.993169968001005126878904117653848032234192897601556612859772,1.04965849840005025634394520588269240161170964488007783064299,0.993331529658254298883480063734926826401562755006264242897222
423,0.993331529658254298883480063734926826401562755006264242897222,1.04966657648291271494417400318674634132007813775031321214486,0.993489294085393672262351502802721059468046060052217470925623
424,0.993489294085393672262351502802721059468046060052217470925623,1.04967446470426968361311757514013605297340230300261087354629,0.993643349386360772353590755371875955947418310475798948069369
425,0.993643349386360772353590755371875955947418310475798948069369,1.04968216746931803861767953776859379779737091552378994740346,0.993793781674399045852771373416151062857641499258923013664424
426,0.993793781674399045852771373416151062857641499258923013664424,1.04968968908371995229263856867080755314288207496294615068322,0.993940675114523235082669326811218217837196367891489886935774
427,0.993940675114523235082669326811218217837196367891489886935774,1.04969703375572616175413346634056091089185981839457449434679,0.994084111965198630096443006069574301441810978353818342230528
428,0.994084111965198630096443006069574301441810978353818342230528,1.04970420559825993150482215030347871507209054891769091711153,0.994224172619242817639669861614643425934594220341223436336259
429,0.994224172619242817639669861614643425934594220341223436336259,1.04971120863096214088198349308073217129672971101706117181681,0.994360935643958782812825882376561603922668352153869052923931
430,0.994360935643958782812825882376561603922668352153869052923931,1.04971804678219793914064129411882808019613341760769345264620,0.994494477820508431889456988809229572571682717477864643290708
431,0.994494477820508431889456988809229572571682717477864643290708,1.04972472389102542159447284944046147862858413587389323216454,0.994624874182535794457020307800453372738773597746972637613537
432,0.994624874182535794457020307800453372738773597746972637613537,1.04973124370912678972285101539002266863693867988734863188068,0.994752198054049331102528971282441637207249869446453493701324
433,0.994752198054049331102528971282441637207249869446453493701324,1.04973760990270246655512644856412208186036249347232267468506,0.994876521086572920455654653982825334077710983290559333399079
434,0.994876521086572920455654653982825334077710983290559333399079,1.04974382605432864602278273269914126670388554916452796666995,0.994997913295575227668142715552134848658189642546478718634696
435,0.994997913295575227668142715552134848658189642546478718634696,1.04974989566477876138340713577760674243290948212732393593174,0.995116443096187266440736699695580967549734641741647384534341
436,0.995116443096187266440736699695580967549734641741647384534341,1.04975582215480936332203683498477904837748673208708236922672,0.995232177338218059549635326404172217049579068982618978709916
437,0.995232177338218059549635326404172217049579068982618978709916,1.04976160886691090297748176632020861085247895344913094893550,0.995345181340478379469742914449838377862908087422502872825114
438,0.995345181340478379469742914449838377862908087422502872825114,1.04976725906702391897348714572249191889314540437112514364126,0.995455518924422612092799535084260211752896580176143168626986
439,0.995455518924422612092799535084260211752896580176143168626986,1.04977277594622113060463997675421301058764482900880715843135,0.995563252447118833602943840942548284350341825782864784102559
440,0.995563252447118833602943840942548284350341825782864784102559,1.04977816262235594168014719204712741421751709128914323920513,0.995668442833557224166890882967678895901290820805280038395580
441,0.995668442833557224166890882967678895901290820805280038395580,1.04978342214167786120834454414838394479506454104026400191978,0.995771149608306963047239701281088557650537107135531690890289
442,0.995771149608306963047239701281088557650537107135531690890289,1.04978855748041534815236198506405442788252685535677658454451,0.995871430926531758843532034550601146822821355902502724684577
443,0.995871430926531758843532034550601146822821355902502724684577,1.04979357154632658794217660172753005734114106779512513623423,0.995969343604374166557637457968936869485783915415482216974129
444,0.995969343604374166557637457968936869485783915415482216974129,1.04979846718021870832788187289844684347428919577077411084870,0.996064943148718830783348854569587788353724613583005434325910
445,0.996064943148718830783348854569587788353724613583005434325910,1.04980324715743594153916744272847938941768623067915027171630,0.996158283786344772216067753048418208606276686228416068972948
446,0.996158283786344772216067753048418208606276686228416068972948,1.04980791418931723861080338765242091043031383431142080344865,0.996249418492476803515650345255661060274838189055723232699646
447,0.996249418492476803515650345255661060274838189055723232699646,1.04981247092462384017578251726278305301374190945278616163499,0.996338399018746120950867679530343046392364455147005788587072
448,0.996338399018746120950867679530343046392364455147005788587072,1.04981691995093730604754338397651715231961822275735028942936,0.996425275920570070794261553920290280589854463211216868776957
449,0.996425275920570070794261553920290280589854463211216868776957,1.04982126379602850353971307769601451402949272316056084343885,0.996510098583961034679194668307818506678381669705797717860342
450,0.996510098583961034679194668307818506678381669705797717860342,1.04982550492919805173395973341539092533391908348528988589302,0.996592915251774316606525441637040866095977637579376546362951
451,0.996592915251774316606525441637040866095977637579376546362951,1.04982964576258871583032627208185204330479888187896882731815,0.996673773049404846499846313990031950255277890569940964181773
452,0.996673773049404846499846313990031950255277890569940964181773,1.04983368865247024232499231569950159751276389452849704820908,0.996752718009942441633322781113750541871623630604956725828167
453,0.996752718009942441633322781113750541871623630604956725828167,1.04983763590049712208166613905568752709358118153024783629142,0.996829795098795288348102285865890718049021080733932197834866
454,0.996829795098795288348102285865890718049021080733932197834866,1.04984148975493976441740511429329453590245105403669660989174,0.996905048237791222661842337547024407036724736819177055086282
455,0.996905048237791222661842337547024407036724736819177055086282,1.04984525241188956113309211687735122035183623684095885275431,0.996978520328766300068527656712675043094605514189223625518265
456,0.996978520328766300068527656712675043094605514189223625518265,1.04984892601643831500342638283563375215473027570946118127592,0.997050253276650052408345492406674042774931033868836887935556
457,0.997050253276650052408345492406674042774931033868836887935556,1.04985251266383250262041727462033370213874655169344184439678,0.997120288012056733525387648442246902508815920237163133692461
458,0.997120288012056733525387648442246902508815920237163133692461,1.04985601440060283667626938242211234512544079601185815668463,0.997188664513391755870152307810468329551270058904571733942362
459,0.997188664513391755870152307810468329551270058904571733942362,1.04985943322566958779350761539052341647756350294522858669712,0.997255421828482417571286208584511098995329311318498359647562
460,0.997255421828482417571286208584511098995329311318498359647562,1.04986277109142412087856431042922555494976646556592491798238,0.997320598095741914105884910162530721393892087303709360941721
461,0.997320598095741914105884910162530721393892087303709360941721,1.04986602990478709570529424550812653606969460436518546804708,0.997384230564875520831996740945584509296065921140640315143521
462,0.997384230564875520831996740945584509296065921140640315143521,1.04986921152824377604159983704727922546480329605703201575717,0.997446355617137722586464175310919655360381889843950775112599
463,0.997446355617137722586464175310919655360381889843950775112599,1.04987231778085688612932320876554598276801909449219753875564,0.997507008785148954556008056231845224384165024665086830432242
464,0.997507008785148954556008056231845224384165024665086830432242,1.04987535043925744772780040281159226121920825123325434152162,0.997566224772280504944768078132344481897403819390194903262622
465,0.997566224772280504944768078132344481897403819390194903262622,1.04987831123861402524723840390661722409487019096950974516313,0.997624037471616014818427747559083930542756349492510783433334
466,0.997624037471616014818427747559083930542756349492510783433334,1.04988120187358080074092138737795419652713781747462553917166,0.997680479984497894121122667025317892984964357309538640612017
467,0.997680479984497894121122667025317892984964357309538640612017,1.04988402399922489470605613335126589464924821786547693203060,0.997735584638666855441219565720970168523302875798688518331592
468,0.997735584638666855441219565720970168523302875798688518331592,1.04988677923193334277206097828604850842616514378993442591658,0.997789383006002648838144317798753196055877907833348846858661
469,0.997789383006002648838144317798753196055877907833348846858661,1.04988946915030013244190721588993765980279389539166744234294,0.997841905919873962115421060911647433884341383702169693394652
470,0.997841905919873962115421060911647433884341383702169693394652,1.04989209529599369810577105304558237169421706918510848466973,0.997893183492105331504519276746473229070104418481250230739963
471,0.997893183492105331504519276746473229070104418481250230739963,1.04989465917460526657522596383732366145350522092406251153700,0.997943245129568787968953529434198878350393419783341616557555
472,0.997943245129568787968953529434198878350393419783341616557555,1.04989716225647843939844767647170994391751967098916708082788,0.997992119550407844397223129883119116270400231319024485601551
473,0.997992119550407844397223129883119116270400231319024485601551,1.04989960597752039221986115649415595581352001156595122428008,0.998039834799901308965910903506747535495590429655760897120164
474,0.998039834799901308965910903506747535495590429655760897120164,1.04990199173999506544829554517533737677477952148278804485601,0.998086418265974290050761722122686072821869723747970709249464
475,0.998086418265974290050761722122686072821869723747970709249464,1.04990432091329871450253808610613430364109348618739853546247,0.998131896694363638365351005038719289268542604854335696170285
476,0.998131896694363638365351005038719289268542604854335696170285,1.04990659483471818191826755025193596446342713024271678480851,0.998176296203444952627320987818302853884185603045041923837709
477,0.998176296203444952627320987818302853884185603045041923837709,1.04990881481017224763136604939091514269420928015225209619189,0.998219642298728156096584277160072112736771663505439222729383
478,0.998219642298728156096584277160072112736771663505439222729383,1.04991098211493640780482921385800360563683858317527196113647,0.998261959887028532896428829545140815917087399702122578281765
479,0.998261959887028532896428829545140815917087399702122578281765,1.04991309799435142664482144147725704079585436998510612891409,0.998303273290319995208126768577997214039266150411713805156950
480,0.998303273290319995208126768577997214039266150411713805156950,1.04991516366451599976040633842889986070196330752058569025786,0.998343606259277235306796757424323710268675117645893343303682
481,0.998343606259277235306796757424323710268675117645893343303682,1.04991718031296386176533983787121618551343375588229466716518,0.998382981986513300058912524084249488269626147185814404168140
482,0.998382981986513300058912524084249488269626147185814404168140,1.04991914909932566500294562620421247441348130735929072020840,0.998421423119519010002007498466415939347601705219744769268740
483,0.998421423119519010002007498466415939347601705219744769268740,1.04992107115597595050010037492332079696738008526098723846344,0.998458951773310530541134927819838272356411242841683072317539
484,0.998458951773310530541134927819838272356411242841683072317539,1.04992294758866552652705674639099191361782056214208415361588,0.998495589542791289185462590031137768285333642293220167606655
485,0.998495589542791289185462590031137768285333642293220167606655,1.04992477947713956445927312950155688841426668211466100838033,0.998531357514834320167878723621802417099315463993920740000909
486,0.998531357514834320167878723621802417099315463993920740000909,1.04992656787574171600839393618109012085496577319969603700005,0.998566276280091006291712757037641113436596059820736603137992
487,0.998566276280091006291712757037641113436596059820736603137992,1.04992831381400455031458563785188205567182980299103683015689,0.998600365944532077478129468600800439935534498329316104259388
488,0.998600365944532077478129468600800439935534498329316104259388,1.04993001829722660387390647343004002199677672491646580521296,0.998633646140726616287634329486584010962279154245574310102463
489,0.998633646140726616287634329486584010962279154245574310102463,1.04993168230703633081438171647432920054811395771227871550512,0.998666136038864712697563163152799909489570391367318166440341
490,0.998666136038864712697563163152799909489570391367318166440341,1.04993330680194323563487815815763999547447851956836590832201,0.998697854357529303668716963432675666191629476319319563728297
491,0.998697854357529303668716963432675666191629476319319563728297,1.04993489271787646518343584817163378330958147381596597818641,0.998728819374222627559119680573680376402835336598162896228952
492,0.998728819374222627559119680573680376402835336598162896228952,1.04993644096871113137795598402868401882014176682990814481145,0.998759048935652619268487533724125257393834230419952152283386
493,0.998759048935652619268487533724125257393834230419952152283386,1.04993795244678263096342437668620626286969171152099760761417,0.998788560467784469147451962224236039091257868328804676426095
494,0.998788560467784469147451962224236039091257868328804676426095,1.04993942802338922345737259811121180195456289341644023382131,0.998817370985662467201895700611549101597782160162910480259936
495,0.998817370985662467201895700611549101597782160162910480259936,1.04994086854928312336009478503057745507988910800814552401300,0.998845497103007153983114137579987328679915901662873132329194
496,0.998845497103007153983114137579987328679915901662873132329194,1.04994227485515035769915570687899936643399579508314365661646,0.998872955041592700794393898730074519104680867013622488981872
497,0.998872955041592700794393898730074519104680867013622488981872,1.04994364775207963503971969493650372595523404335068112444909,0.998899760640409344476981181505843019578164589320480181394919
498,0.998899760640409344476981181505843019578164589320480181394919,1.04994498803202046722384905907529215097890822946602400906975,0.998925929364615606073903056039165358365919247885472695371303
499,0.998925929364615606073903056039165358365919247885472695371303,1.04994629646823078030369515280195826791829596239427363476856,0.998951476314284928117096715120877874358557930550666896454037
500,0.998951476314284928117096715120877874358557930550666896454037,1.04994757381571424640585483575604389371792789652753334482270,0.998976416232951272148106079741143161113151962273516975226317
